Match
Right

36,79764
34,67478
0,8315934
-0,4351821
-0,3292947
-0,1031212
0,729
-1,538163
0,006417127
3,393915
84,93504
7,952941
74,07634
6,565638
61,23864

33,6183
38,25817
0,8516201
-0,3783951
-0,334013
-0,1414058
0,742
-4,496974
-2,91372
3,355871
82,84609
7,545911
67,39301
6,560653
50,68694

35,90538
36,68219
0,8587868
-0,3576276
-0,3301181
-0,1600313
0,861
-1,594713
0,8018544
2,996053
85,37553
6,895662
68,42405
6,040006
50,01343

18,69412
33,05669
0,8926153
-0,30687
-0,330183
-0,00693704
0,088
0,8781724
31,1763
5,390272
136,9668
5,820506
124,6253
6,078223
118,0691

31,65305
36,96907
0,8784851
-0,3409375
-0,3340168
-0,0214109
0,5
0,2041449
22,37738
4,647261
132,8637
5,923467
121,9377
6,072264
118,2147

20,54552
36,56571
0,860838
-0,3860241
-0,3257178
-0,06205804
0,278
0,9794713
32,50533
5,41279
136,2734
5,928681
121,8045
6,035996
119,1061

24,83749
45,34801
0,8499907
-0,3996061
-0,3309027
-0,09129218
0,493
-1,352983
16,6242
5,59499
130,8584
6,24799
114,0468
6,62322
105,8852

22,13938
47,51648
0,8476549
-0,404503
-0,3304408
-0,09309832
0,461
-4,76804
12,91888
4,635057
125,6942
6,436723
109,8221
6,784909
102,6468

20,96894
44,22358
0,8314284
-0,432647
-0,3263996
-0,1225022
0,433
-5,740694
5,327419
4,222298
125,143
6,532235
107,7777
6,901334
100,4093

12,12075
46,04151
0,827811
-0,4439303
-0,3325464
-0,0840701
0,17
-8,597748
5,013152
4,992067
124,3113
6,331642
112,143
6,816823
102,0261

