Scissor
Right

40,02127
28,2824
0,7951365
-0,4995174
-0,3415067
-0,04016775
0,601
-15,88646
5,604501
5,612752
10,46112
1,04307
127,4071
-10,31381
55,68187

38,75257
28,86177
0,8126038
-0,5046502
-0,2844223
-0,06408896
0,818
-12,08087
4,250258
5,718119
7,78111
3,15356
125,5552
-9,91091
48,14375

35,07928
33,82743
0,8085327
-0,4726404
-0,3284644
-0,1224631
0,745
-12,98998
4,788724
-1,096527
-1,396585
1,788373
127,2522
-10,46158
54,14457

37,06905
27,72457
0,8125106
-0,4954388
-0,2983678
-0,07310063
0,745
-10,78564
0,1174563
-2,629361
-8,491349
1,078478
125,7201
-11,62056
47,44881

38,25422
35,22882
0,8263456
-0,4474466
-0,3283505
-0,09555392
0,678
-10,37661
-0,6747151
7,740087
2,29716
4,212156
126,6646
2,635262
125,1848

35,22195
25,22338
0,8347218
-0,4663512
-0,2913777
-0,02924585
0,55
-11,16076
0,8821831
6,319151
9,943969
5,532767
132,6664
6,45861
109,3484

29,51879
38,6334
0,796452
-0,4847275
-0,3281573
-0,1517108
0,592
-10,83108
1,402601
5,78378
-2,098114
3,207933
131,4098
0,8255749
111,8025

31,79922
39,63808
0,8315978
-0,4116791
-0,3277198
-0,1776661
0,742
-5,377725
0,2329646
1,092058
3,104342
4,784484
125,1779
-8,640547
42,95029

37,05536
29,66139
0,7990943
-0,4820562
-0,3287293
-0,1449387
0,777
-4,463112
-8,713542
4,455492
15,3975
3,634214
116,7446
-6,986074
39,67922

39,21266
23,19201
0,8161179
-0,4973947
-0,2928149
-0,02845339
0,673
-3,587174
-7,154008
4,301767
11,73819
3,931407
113,7415
-10,15442
46,09325

