Devil
Right

19,96557
-10,74393
0,9075539
-0,4001882
-0,07645779
0,1017329
0,052
-6,188632
20,61674
1,346737
130,6927
2,419372
138,1653
2,424929
19,07921
0,8356272
-0,5389969
-0,05300663
-0,09165093

19,36746
-1,531287
0,9357643
-0,3234943
-0,1241286
0,06548981
0,047
-4,597413
31,64853
0,009167325
135,7171
2,420174
135,8108
1,026339
20,40572
0,8119228
-0,5653129
-0,02653379
-0,1431737

15,78407
-4,386794
0,9460172
-0,3116693
-0,08528205
0,02531376
0,07
-3,852798
29,65395
-0,2578883
132,3559
2,393875
134,7228
3,06223
14,56568
0,8332242
-0,5166888
-0,1027754
-0,1679503

11,93505
-9,097825
0,9400442
-0,3339079
-0,0626817
0,02989106
0
-4,650985
19,41909
-0,01042783
121,3988
2,376744
137,3306
-1,145744
19,29063
0,8587372
-0,503704
0,00145802
-0,09407833

13,06963
-2,917616
0,9432096
-0,3199939
-0,0840924
0,0297999
0
-1,701284
29,88141
0,6621673
123,1617
2,260777
140,348
0,8054068
17,23446
0,8473596
-0,5211859
0,0163931
-0,1003902

4,62354
6,536531
0,9348127
-0,3371295
-0,09952551
0,05063289
0
-1,391944
35,59689
-1,86704
131,0808
2,233046
134,301
0,05460288
20,36309
0,8223898
-0,5560915
0,03066492
-0,1161765

4,277531
4,02033
0,9510247
-0,2924142
-0,1002295
-0,00019269
0
-2,110261
34,12525
-1,78631
129,8672
1,693033
132,5186
0,7835771
15,99389
0,8302735
-0,5416927
0,06936119
-0,1113737

2,674109
16,15901
0,9738651
-0,1721313
-0,1439776
-0,03504413
0,005
-2,543589
38,26665
-2,297274
134,8607
1,80115
131,4253
0,2974797
20,79499
0,7889667
-0,5984944
0,06023129
-0,1253329

-2,532703
4,053046
0,9596562
-0,2663998
-0,08705742
-0,02263193
0
-5,308053
33,98551
-0,9856593
136,2688
1,677219
133,9678
-1,555008
22,8495
0,84912
-0,5193657
0,06232543
-0,07328112

3,804783
-3,176363
0,9547023
-0,2927842
-0,05299743
0,0034897
0
-3,354209
37,98962
-2,448077
141,1661
1,609381
141,1235
-0,7729201
22,48166
0,8446819
-0,5279703
0,08369065
-0,02748978

