Water
Right

22,63836
17,41007
0,9514703
-0,2909814
-0,09778394
0,02173901
0,527
-0,4760706
43,9108
-0,2067232
41,82007
0,04423234
40,3097
-1,695669
23,75202
0,8739681
0,4765797
-0,094671
0,00943746

31,15452
32,97527
0,9715079
-0,1714978
-0,1448383
0,07604449
0,724
1,124487
65,96349
1,024735
61,68894
1,892365
62,42272
0,5837867
55,20145
0,8929527
0,4046249
-0,1850939
0,0682232

21,42942
25,41372
0,950985
-0,2780634
-0,1344168
-0,01550224
0,574
1,122539
68,57039
1,157833
66,5927
1,625825
67,32816
0,1215817
59,5565
0,8845653
0,3774809
-0,2520693
0,1073009

17,25439
23,45151
0,9657456
-0,2316977
-0,1138561
-0,02623893
0,539
0,4148214
61,2312
-1,036309
58,3023
0,7483975
58,40136
0,1440989
51,95753
0,8752961
0,3746192
-0,2931174
0,08717479

23,57246
25,0284
0,9768396
-0,1643064
-0,1291997
0,04577456
0,546
-0,1299468
69,35591
0,7976719
65,65455
1,177314
66,64324
0,5571442
61,56145
0,8317809
0,4102098
-0,3552891
0,116782

37,03147
33,67909
0,9600447
-0,2031388
-0,1737845
0,08275152
0,82
-0,4121858
64,55997
1,280733
61,17196
1,054987
62,31197
0,04990463
55,00137
0,8426335
0,3759935
-0,3693826
0,1102456

45,61386
33,10298
0,9424978
-0,2050113
-0,2193952
0,1467448
0,812
0,8617285
57,24072
1,702487
52,21319
1,237016
50,58284
-0,207067
45,98496
0,8277603
0,4247117
-0,3396559
0,1380819

22,68202
17,30774
0,9384047
-0,3217837
-0,12476
0,01693294
0,451
1,872598
54,60987
1,221202
55,44146
1,450443
59,75566
0,517782
56,02192
0,812518
0,4584436
-0,3328936
0,1372078

31,60848
27,55939
0,9516842
-0,2576991
-0,1558402
0,06001797
0,707
-1,351779
54,80353
0,2532474
55,42633
1,623132
52,27696
-1,384782
51,44622
0,8221083
0,4792206
-0,2808061
0,1250344

33,41066
22,67251
0,9364833
-0,3071603
-0,1531703
0,07204378
0,665
-1,229969
53,45112
1,492326
51,83664
2,060585
51,98228
0,7137336
50,41502
0,8189874
0,4673278
-0,3138813
0,111099

