Lightning
Right

14,71235
15,92439
0,8630176
-0,4239857
-0,2745394
-0,00805036
0,011
-4,396305
139,5621
-2,589139
140,3962
0,8331379
139,1559
-1,045476
46,46281
0,6367221
-0,2449002
0,2198208
-0,6973433

38,02177
11,38542
0,8931063
-0,3538348
-0,2362984
0,1460312
0,488
-3,931865
133,195
-0,4865558
140,2587
0,9456668
140,5539
0,3057303
53,92037
0,6289179
-0,2639953
0,2321393
-0,6934553

17,67036
21,38347
0,9013494
-0,4039375
-0,1410682
0,06710752
0,259
-4,016148
135,715
-0,1246756
141,053
0,9982644
139,3464
-0,3741414
68,48336
0,6466933
-0,2854798
0,2516104
-0,6610456

11,98347
26,77031
0,8823391
-0,4301947
-0,1837907
0,05129642
0,048
-3,877033
139,2904
-2,544105
138,9756
0,6576982
137,9963
-0,6245813
81,67347
0,6604795
-0,315141
0,2857519
-0,6187074

15,13434
32,7093
0,8731725
-0,428423
-0,2315399
0,02032264
0,14
-3,125198
140,899
-0,2499815
141,0166
1,387016
147,6975
0,0002864789
113,5232
0,6538147
-0,316346
0,2835644
-0,6261333

17,13104
37,9152
0,8784401
-0,4134474
-0,2376657
0,03032001
0,18
-3,711162
140,613
-0,01518338
143,1512
1,067879
145,1223
0,06279618
130,4699
0,6495932
-0,3426673
0,3084317
-0,6045475

11,47153
40,48829
0,8877401
-0,4258335
-0,1605424
0,06935043
0,126
-3,70274
138,2748
0,4112691
141,9404
1,617173
143,2536
0,2548516
136,4366
0,6768989
-0,3596089
0,3109092
-0,561983

-1,490321
47,48239
0,8842173
-0,4391358
-0,1590249
-0,00553018
0,022
-3,803466
141,1329
0,01730333
144,6325
1,083349
146,1283
0,1781899
136,3039
0,6503921
-0,3782992
0,3454009
-0,5608726

4,574151
43,81775
0,8692634
-0,428032
-0,2439848
-0,04051102
0,044
-3,580184
140,8533
0,5280952
142,6688
1,958885
146,5055
0,1549278
141,1739
0,658663
-0,359472
0,3404283
-0,5666142

2,143779
44,16462
0,9150943
-0,2963562
-0,273429
-0,00349356
0,099
-2,754667
142,69
0,5359447
145,4357
0,434302
138,2937
-0,2500388
123,052
0,6714326
-0,4111977
0,3394212
-0,5146726

