Paper
Left

7,82563
-3,740956
0,9966902
-0,0348939
0,04110458
0,06084169
0,04
1,75348
5,224516
1,128326
8,751586
0,8723282
7,033114
5,309199
2,825943

14,60596
5,957157
0,9831066
-0,07684373
-0,03423369
0,1625568
0,091
1,427696
21,02016
0,7159108
13,40297
1,446203
13,90603
-0,5188706
12,56445

22,02123
3,194412
0,9447643
-0,0915411
-0,01389942
0,3144005
0,089
1,821605
16,66648
-2,507722
13,99891
0,2467156
10,14405
2,481022
7,319307

20,65278
1,114231
0,948393
-0,08826415
-0,01003152
0,3044005
0,041
1,997503
16,41765
-0,3315707
14,90097
0,6927633
10,67294
0,2651076
8,614134

9,961558
-20,00001
0,9785737
0,01674507
-0,02713434
0,2034131
0
4,121056
-8,662205
2,691641
-8,166483
3,954669
-8,865663
3,270443
-4,228199

38,41115
-18,04479
0,9558991
-0,05877536
-0,03701645
0,2853635
0
6,097131
6,110366
5,868807
3,360397
-0,3175905
0,3167884
-1,02697
1,554148

15,22762
-20,00001
0,9734578
0,00099312
0,02426381
0,2275746
0
3,836182
3,295711
1,726838
-3,319144
-2,18125
-2,395422
-2,293779
-0,6071634

19,48893
-20,00001
0,9745317
0,03425731
0,06778349
0,2109972
0
11,71378
-1,86068
-0,1050232
-4,31781
1,926685
-4,388227
0,6027516
-1,767689

24,053
-20,00001
0,9791492
-0,00048586
0,08609889
0,1839941
0
6,696445
5,700128
-1,762762
3,366299
-2,700064
5,117659
3,961029
3,842198

27,43637
-19,00599
0,9538676
-0,01123988
0,06589301
0,292692
0
4,50998
-3,555146
-1,619981
-5,74287
2,604953
-3,418209
5,647015
0,2871092

