Repetition;Support Vector Machine;Decision Tree;Random Forest;k-Nearest-Neighbor;Logistic Regression;Gaussian Naive Bayes;Perceptron;Feed-forward Neural Network
1;42,266845703125;12,96091079711914;797,5029945373535;0,3390312194824219;61,62905693054199;0,8251667022705078;17,778873443603516;2047,7640628814697
2;74,81908798217773;11,205673217773438;359,9741458892822;0,3409385681152344;55,115699768066406;0,6210803985595703;17,36903190612793;50215,22903442383
3;42,74272918701172;13,087034225463867;147,0348834991455;0,34689903259277344;53,24077606201172;0,7822513580322266;12,34579086303711;3933,803081512451
4;53,730010986328125;12,925863265991211;504,7430992126465;0,33092498779296875;56,89501762390137;0,7090568542480469;12,135744094848633;8627,273082733154
5;44,8918342590332;11,691093444824219;233,48689079284668;0,33783912658691406;59,114933013916016;0,8969306945800781;20,611047744750977;16031,206130981445
6;31,85892105102539;8,322954177856445;83,49108695983887;0,35190582275390625;55,71413040161133;0,6811618804931641;15,594959259033203;2564,0971660614014
7;48,97713661193848;11,254072189331055;127,19106674194336;0,3733634948730469;70,53995132446289;1,847982406616211;19,748210906982422;1522,6528644561768
8;51,95903778076172;8,104085922241211;77,41785049438477;0,3371238708496094;55,6941032409668;0,6859302520751953;17,080068588256836;1826,7178535461426
9;41,87273979187012;7,9250335693359375;110,72611808776855;0,11301040649414062;31,610727310180664;0,4277229309082031;9,629011154174805;5238,502025604248
Mean;48,124260372585724;10,830746756659615;271,2853484683567;0,3190040588378906;55,50604396396213;0,8308092753092448;15,810304217868381;10223,027255800036
Std.Dev.;126,31474584519131;4,138309768565289;52837,09517394853;0,005439599388207878;94,97906864627437;0,14511951778533536;12,2479386817882;219082897,03721642
Min;31,85892105102539;7,9250335693359375;77,41785049438477;0,11301040649414062;31,610727310180664;0,4277229309082031;9,629011154174805;1522,6528644561768
Max;74,81908798217773;13,087034225463867;797,5029945373535;0,3733634948730469;70,53995132446289;1,847982406616211;20,611047744750977;50215,22903442383
