Repetition;Support Vector Machine;Decision Tree;Random Forest;k-Nearest-Neighbor;Logistic Regression;Gaussian Naive Bayes;Perceptron;Feed-forward Neural Network
1;6,979942321777344;3,251314163208008;136,60287857055664;0,10585784912109375;12,573957443237305;0,30922889709472656;2,5238990783691406;1477,2911071777344
2;6,740093231201172;3,2520294189453125;545,1929569244385;0,10919570922851562;14,440298080444336;0,31685829162597656;2,8700828552246094;1490,3368949890137
3;6,978034973144531;3,1728744506835938;546,3109016418457;0,11897087097167969;4,98509407043457;0,3139972686767578;2,727031707763672;613,062858581543
4;6,78706169128418;2,4261474609375;274,6851444244385;0,11396408081054688;12,744903564453125;0,3199577331542969;2,019166946411133;3792,0289039611816
5;6,8759918212890625;3,4749507904052734;69,49400901794434;0,10704994201660156;13,301372528076172;0,3371238708496094;2,4831295013427734;475,2209186553955
6;7,107019424438477;2,331256866455078;34,77001190185547;0,10395050048828125;12,536048889160156;0,3161430358886719;2,5482177734375;660,275936126709
7;7,760763168334961;2,435922622680664;10,554075241088867;0,10704994201660156;18,65696907043457;0,31280517578125;3,1507015228271484;469,82669830322266
8;6,105184555053711;3,4072399139404297;17,501354217529297;0,1049041748046875;13,77415657043457;0,3237724304199219;2,6738643646240234;1376,816987991333
9;7,932901382446289;3,322124481201172;137,0849609375;0,11801719665527344;12,459039688110352;0,35500526428222656;1,9268989562988281;154,20794486999512
Mean;7,029665840996636;3,0082066853841147;196,91069920857748;0,1098844740125868;12,830204433865017;0,3227657741970486;2,5469991895887585;1167,674250072903
Std.Dev.;0,2647166577024805;0,1939834722482677;40676,35208939968;2,867996101238891e-05;11,05551320175257;0,00018806048625085597;0,1316768506467831;1076621,7147653352
Min;6,105184555053711;2,331256866455078;10,554075241088867;0,10395050048828125;4,98509407043457;0,30922889709472656;1,9268989562988281;154,20794486999512
Max;7,932901382446289;3,4749507904052734;546,3109016418457;0,11897087097167969;18,65696907043457;0,35500526428222656;3,1507015228271484;3792,0289039611816
