Repetition;Support Vector Machine;Decision Tree;Random Forest;k-Nearest-Neighbor;Logistic Regression;Gaussian Naive Bayes;Perceptron;Feed-forward Neural Network
1;5,780935287475586;0,5750656127929688;4,082918167114258;0,09918212890625;3,8509368896484375;0,20194053649902344;0,7550716400146484;57,54685401916504
2;2,1669864654541016;0,7050037384033203;6,681680679321289;0,09131431579589844;3,9107799530029297;0,20503997802734375;0,7529258728027344;56,0300350189209
3;2,167940139770508;0,5710124969482422;6,696939468383789;0,12421607971191406;4,086971282958984;0,19788742065429688;0,7219314575195312;55,954933166503906
4;2,2118091583251953;0,5159378051757812;7,035255432128906;0,1049041748046875;3,8290023803710938;0,19693374633789062;0,7188320159912109;63,95697593688965
5;2,162933349609375;0,5741119384765625;3,7398338317871094;0,09012222290039062;3,8399696350097656;0,19788742065429688;0,8208751678466797;62,47401237487793
6;2,2270679473876953;0,5128383636474609;3,754854202270508;0,1068115234375;3,818035125732422;0,2048015594482422;0,7319450378417969;65,05703926086426
7;2,1140575408935547;0,5393028259277344;3,7539005279541016;0,09584426879882812;3,8290023803710938;0,19884109497070312;0,9489059448242188;62,90721893310547
8;2,262115478515625;0,5168914794921875;3,426074981689453;0,08988380432128906;3,841876983642578;0,20503997802734375;0,7171630859375;56,45012855529785
9;2,157926559448242;0,5407333374023438;6,657123565673828;0,08988380432128906;3,8619041442871094;0,21600723266601562;0,7159709930419922;62,21628189086914
Mean;2,583530214097765;0,5612108442518446;5,092064539591472;0,09912914699978298;3,874275419447157;0,20270877414279515;0,7648468017578125;60,28816435072157
Std.Dev.;1,2796241238857526;0,0031537669156584598;2,2810159458054438;0,00011618514106907869;0,006306517667483458;3,194319431736122e-05;0,005217644785362709;12,301246789477625
Min;2,1140575408935547;0,5128383636474609;3,426074981689453;0,08988380432128906;3,818035125732422;0,19693374633789062;0,7159709930419922;55,954933166503906
Max;5,780935287475586;0,7050037384033203;7,035255432128906;0,12421607971191406;4,086971282958984;0,21600723266601562;0,9489059448242188;65,05703926086426
