Repetition;Support Vector Machine;Decision Tree;Random Forest;k-Nearest-Neighbor;Logistic Regression;Gaussian Naive Bayes;Perceptron;Feed-forward Neural Network
1;62,00385093688965;22,449016571044922;300,9023666381836;0,3719329833984375;138,78893852233887;1,0080337524414062;33,15401077270508;30733,1600189209
2;67,1839714050293;19,53887939453125;216,19415283203125;0,1308917999267578;162,11891174316406;0,6551742553710938;10,564804077148438;39434,60917472839
3;38,964033126831055;9,837865829467773;56,42294883728027;0,1308917999267578;247,16901779174805;0,6010532379150391;7,037878036499023;22250,406980514526
4;38,77687454223633;9,857892990112305;449,47099685668945;0,13208389282226562;131,3619613647461;0,5960464477539062;11,664152145385742;17955,743074417114
5;39,3671989440918;9,756803512573242;433,3491325378418;0,1270771026611328;146,1801528930664;0,5748271942138672;7,026910781860352;3066,7970180511475
6;36,375999450683594;13,48567008972168;1202,591896057129;0,13113021850585938;149,11389350891113;0,5891323089599609;7,189035415649414;38547,998905181885
7;38,41423988342285;9,480953216552734;111,82379722595215;0,14019012451171875;153,34701538085938;0,6010532379150391;5,923032760620117;7576,341152191162
8;38,89203071594238;9,64498519897461;215,50488471984863;0,14495849609375;162,63818740844727;0,6248950958251953;6,042957305908203;18288,872957229614
9;38,35892677307129;13,275146484375;427,69527435302734;0,1327991485595703;82,02171325683594;0,5931854248046875;8,771896362304688;9607,594966888428
Mean;44,259680642022026;13,03635703192817;379,32838333977594;0,16021728515625;152,52664354112414;0,6492667728000217;10,819408628675673;20829,058249791462
Std.Dev.;120,26358640861963;20,70784549170729;102596,50825279843;0,005629443775332119;1645,7383615469003;0,01656962641716768;65,82853128703043;154666777,9331119
Min;36,375999450683594;9,480953216552734;56,42294883728027;0,1270771026611328;82,02171325683594;0,5748271942138672;5,923032760620117;3066,7970180511475
Max;67,1839714050293;22,449016571044922;1202,591896057129;0,3719329833984375;247,16901779174805;1,0080337524414062;33,15401077270508;39434,60917472839
