Repetition;Support Vector Machine;Decision Tree;Random Forest;k-Nearest-Neighbor;Logistic Regression;Gaussian Naive Bayes;Perceptron;Feed-forward Neural Network
1;96,64630889892578;34,97505187988281;279,45804595947266;0,16617774963378906;472,6293087005615;0,96893310546875;15,388011932373047;28050,653219223022
2;105,96609115600586;34,46698188781738;1441,3039684295654;0,15807151794433594;507,3850154876709;0,9410381317138672;21,80624008178711;13589,291095733643
3;106,5528392791748;34,52610969543457;1771,0061073303223;0,1678466796875;647,0305919647217;0,8966922760009766;20,228147506713867;51481,16970062256
4;127,36201286315918;33,36763381958008;1443,145990371704;0,16880035400390625;905,303955078125;0,9691715240478516;19,238948822021484;19024,613857269287
5;94,15698051452637;34,78407859802246;288,6779308319092;0,15687942504882812;397,14980125427246;0,9028911590576172;18,388032913208008;23594,358921051025
6;126,46818161010742;21,71802520751953;555,3951263427734;0,15807151794433594;534,7211360931396;0,9222030639648438;15,115022659301758;22405,230045318604
7;122,76721000671387;33,99014472961426;2312,8581047058105;0,16999244689941406;497,41220474243164;0,8871555328369141;21,22783660888672;20488,35515975952
8;124,75800514221191;34,96503829956055;1765,3911113739014;0,16999244689941406;593,0838584899902;0,885009765625;31,023263931274414;60132,2717666626
9;105,18097877502441;34,97600555419922;287,6720428466797;0,17905235290527344;482,03492164611816;1,2731552124023438;20,555973052978516;24110,869884490967
Mean;112,20651202731662;33,08545218573676;1127,2120475769043;0,16609827677408853;559,6389770507812;0,9606944190131294;20,330164167616104;29208,53485001458
Std.Dev.;154,48036011116247;16,407062694158;542177,355082054;4,692740023731151e-05;19495,498003114637;0,013134784935966398;19,330398881271478;220132569,97218224
Min;94,15698051452637;21,71802520751953;279,45804595947266;0,15687942504882812;397,14980125427246;0,885009765625;15,115022659301758;13589,291095733643
Max;127,36201286315918;34,97600555419922;2312,8581047058105;0,17905235290527344;905,303955078125;1,2731552124023438;31,023263931274414;60132,2717666626
