Repetition;Support Vector Machine;Decision Tree;Random Forest;k-Nearest-Neighbor;Logistic Regression;Gaussian Naive Bayes;Perceptron;Feed-forward Neural Network
1;8,978843688964844;0,04601478576660156;16,080856323242188;2,3910999298095703;0,04887580871582031;0,1690387725830078;0,048160552978515625;8,2550048828125
2;11,871099472045898;0,04792213439941406;4,085063934326172;1,4400482177734375;0,04100799560546875;0,15974044799804688;0,051021575927734375;0,14400482177734375
3;8,90493392944336;0,04029273986816406;15,715837478637695;31,66985511779785;0,04291534423828125;0,15926361083984375;0,050067901611328125;1,0530948638916016
4;8,968830108642578;0,15401840209960938;2,1369457244873047;12,146949768066406;0,03910064697265625;0,17309188842773438;0,052928924560546875;3,4220218658447266
5;8,791685104370117;0,04982948303222656;2,151966094970703;1,750946044921875;0,041961669921875;0,1537799835205078;0,04601478576660156;0,1609325408935547
6;12,804746627807617;0,11706352233886719;4,265069961547852;8,26883316040039;0,06699562072753906;0,16427040100097656;0,06985664367675781;11,075735092163086
7;30,219078063964844;0,08296966552734375;4,101753234863281;2,2029876708984375;0,04506111145019531;0,15783309936523438;0,06389617919921875;1,825094223022461
8;22,942066192626953;0,05602836608886719;1,7769336700439453;3,2579898834228516;0,07915496826171875;0,21982192993164062;0,1361370086669922;3,4949779510498047
9;25,210142135620117;0,05793571472167969;8,609771728515625;3,2358169555664062;0,08487701416015625;0,21791458129882812;0,13589859008789062;18,23902130126953
Mean;15,410158369276258;0,07245275709364149;6,547133127848308;7,373836305406359;0,05443890889485677;0,17497274610731336;0,07266468471950954;5,296654171413845
Std.Dev.;62,26235329708243;0,001342331370885662;28,664780479125;85,14840343100389;0,00027978330763289705;0,000581160096726869;0,0011990270066257554;33,26663574294619
Min;8,791685104370117;0,04029273986816406;1,7769336700439453;1,4400482177734375;0,03910064697265625;0,1537799835205078;0,04601478576660156;0,14400482177734375
Max;30,219078063964844;0,15401840209960938;16,080856323242188;31,66985511779785;0,08487701416015625;0,21982192993164062;0,1361370086669922;18,23902130126953
