Repetition;Support Vector Machine;Decision Tree;Random Forest;k-Nearest-Neighbor;Logistic Regression;Gaussian Naive Bayes;Perceptron;Feed-forward Neural Network
1;64,39399719238281;0,09417533874511719;9,036779403686523;9,293079376220703;0,17118453979492188;0,49686431884765625;0,13303756713867188;1,7781257629394531
2;83,90593528747559;0,06198883056640625;4,715681076049805;4,073143005371094;0,07081031799316406;0,3020763397216797;0,05817413330078125;8,576154708862305
3;51,603078842163086;0,06818771362304688;1,4252662658691406;3,225088119506836;0,07700920104980469;0,2658367156982422;0,051975250244140625;3,5037994384765625
4;52,7501106262207;0,052928924560546875;20,064830780029297;3,2739639282226562;0,06794929504394531;0,2582073211669922;0,09083747863769531;4,74095344543457
5;54,30006980895996;0,06389617919921875;9,624958038330078;3,203868865966797;0,05984306335449219;0,31304359436035156;0,05602836608886719;0,5335807800292969
6;51,557302474975586;0,048160552978515625;39,938926696777344;3,421783447265625;0,0591278076171875;0,25272369384765625;0,05698204040527344;3,673076629638672
7;52,94489860534668;0,06198883056640625;2,493143081665039;3,2358169555664062;0,09202957153320312;0,29015541076660156;0,05507469177246094;1,2879371643066406
8;52,32691764831543;0,06103515625;4,721164703369141;3,2062530517578125;0,09799003601074219;0,29587745666503906;0,05507469177246094;3,9649009704589844
9;50,744056701660156;0,0476837158203125;9,181737899780273;3,7021636962890625;0,07128715515136719;0,2570152282714844;0,06103515625;1,2521743774414062
Mean;57,169596354166664;0,06222724914550781;11,244720882839626;4,070573382907444;0,08524788750542535;0,30353334214952254;0,06869104173448351;3,256744808620877
Std.Dev.;104,42899460688044;0,00017293031204543594;130,12258565971553;3,486189570263198;0,0010768431304403535;0,005103117226458436;0,0006386477410014327;5,41458811688772
Min;50,744056701660156;0,0476837158203125;1,4252662658691406;3,203868865966797;0,0591278076171875;0,25272369384765625;0,051975250244140625;0,5335807800292969
Max;83,90593528747559;0,09417533874511719;39,938926696777344;9,293079376220703;0,17118453979492188;0,49686431884765625;0,13303756713867188;8,576154708862305
