Repetition;Support Vector Machine;Decision Tree;Random Forest;k-Nearest-Neighbor;Logistic Regression;Gaussian Naive Bayes;Perceptron;Feed-forward Neural Network
1;3,2777786254882812;1,3248920440673828;36,51785850524902;0,09703636169433594;6,4640045166015625;0,2589225769042969;1,463174819946289;105,91793060302734
2;4,165172576904297;1,615762710571289;9,572744369506836;0,10013580322265625;6,83903694152832;0,2601146697998047;1,184225082397461;105,12900352478027
3;4,154205322265625;1,2259483337402344;60,69302558898926;0,10418891906738281;6,480932235717773;0,25582313537597656;1,2030601501464844;103,2557487487793
4;4,23884391784668;1,6558170318603516;130,6319236755371;0,12111663818359375;7,053852081298828;0,2639293670654297;1,203775405883789;106,97388648986816
5;4,153013229370117;1,6510486602783203;70,68014144897461;0,09894371032714844;6,913661956787109;0,2751350402832031;1,4760494232177734;107,5739860534668
6;5,08880615234375;1,6238689422607422;4,621982574462891;0,09894371032714844;6,736040115356445;0,2689361572265625;1,5749931335449219;76,38812065124512
7;3,882884979248047;1,2159347534179688;20,83897590637207;0,10704994201660156;7,336139678955078;0,2760887145996094;1,5058517456054688;104,91800308227539
8;4,172086715698242;1,6448497772216797;6,760120391845703;0,10085105895996094;7,0438385009765625;0,25391578674316406;1,486063003540039;104,84790802001953
9;4,173040390014648;1,3568401336669922;63,86613845825195;0,09775161743164062;6,891012191772461;0,2529621124267578;1,4908313751220703;104,3550968170166
Mean;4,145092434353298;1,4794402652316623;44,909212324354385;0,10289086235894097;6,862057579888238;0,2628697289360894;1,3986693488226996;102,15107599894206
Std.Dev.;0,1913810766707706;0,033330135841952366;1510,8765558686432;5,052888697303578e-05;0,06868864136462727;6,825140178674993e-05;0,021232357326363943;84,49570742009706
Min;3,2777786254882812;1,2159347534179688;4,621982574462891;0,09703636169433594;6,4640045166015625;0,2529621124267578;1,184225082397461;76,38812065124512
Max;5,08880615234375;1,6558170318603516;130,6319236755371;0,12111663818359375;7,336139678955078;0,2760887145996094;1,5749931335449219;107,5739860534668
