Repetition;Support Vector Machine;Decision Tree;Random Forest;k-Nearest-Neighbor;Logistic Regression;Gaussian Naive Bayes;Perceptron;Feed-forward Neural Network
1;0,9450980392156861;0,8235449735449736;0,8703703703703702;0,9504208754208753;0,8513264513264513;0,84640522875817;0,7624338624338624;0,8506786289394984
2;0,7242424242424242;0,7047368421052632;0,7288355693154454;0,700767125031831;0,9818181818181819;0,802934102934103;0,8366965679659178;0,8377199597787832
3;1,0;0,7081054131054131;0,9476430976430976;0,9563325563325564;1,0;0,9684210526315788;0,8314814814814815;1,0
4;0,9119288119288118;0,7498217468805705;0,8482570806100217;0,8097596847596847;0,853975653975654;0,92046783625731;0,855377302436126;0,8707070707070709
5;1,0;0,8664335664335666;1,0;1,0;0,9684210526315788;1,0;0,9;0,9888888888888888
6;0,8939393939393939;0,730094905094905;0,9338661338661338;0,9703703703703703;0,9617543859649121;0,9684210526315788;0,787946127946128;0,8984126984126984
7;0,9420875420875422;0,8497341839447102;0,9717171717171716;0,9391774891774891;0,9354978354978355;0,9290271132376396;0,8751633986928105;0,8803091645196908
8;0,9759259259259259;0,9305555555555555;0,9693602693602694;0,9469696969696971;0,9625;0,9818181818181819;0,8876190476190476;0,9806060606060606
9;0,9828282828282829;0,8713614163614163;0,9365079365079365;0,9343819143819144;0,886888111888112;0,9483960483960484;0,8661616161616162;0,9166666666666666
Mean;0,9306722689075629;0,8038209558918195;0,9118397365989386;0,9120199680493799;0,9335757414558584;0,9295434018516234;0,84476437830411;0,9137765709465953
Std.Dev.;0,006559236135628388;0,006041260534395242;0,0062549668461044355;0,008014165667894936;0,002763212053187661;0,0037888503808613297;0,001847802811359605;0,003391992164081557
Min;0,7242424242424242;0,7047368421052632;0,7288355693154454;0,700767125031831;0,8513264513264513;0,802934102934103;0,7624338624338624;0,8377199597787832
Max;1,0;0,9305555555555555;1,0;1,0;1,0;1,0;0,9;1,0
