Repetition;Support Vector Machine;Decision Tree;Random Forest;k-Nearest-Neighbor;Logistic Regression;Gaussian Naive Bayes;Perceptron;Feed-forward Neural Network
1;160,16483306884766;0,15306472778320312;7,5531005859375;8,126020431518555;0,10776519775390625;0,7541179656982422;0,3540515899658203;7,996082305908203
2;285,1977348327637;0,2200603485107422;31,963109970092773;7,760763168334961;0,16307830810546875;0,5030632019042969;0,11897087097167969;1,911163330078125
3;230,06415367126465;0,14901161193847656;33,10513496398926;8,324146270751953;0,1251697540283203;0,48828125;0,10800361633300781;8,801937103271484
4;359,50422286987305;0,06413459777832031;27,79698371887207;7,9479217529296875;0,09012222290039062;0,5998611450195312;0,07128715515136719;2,244234085083008
5;159,27720069885254;0,12493133544921875;6,857395172119141;7,781982421875;0,10585784912109375;0,4630088806152344;0,07009506225585938;7,145881652832031
6;338,86170387268066;0,07390975952148438;13,788938522338867;7,85374641418457;0,15997886657714844;0,47206878662109375;0,06604194641113281;8,726119995117188
7;330,11507987976074;0,06103515625;28,131723403930664;7,75599479675293;0,07772445678710938;0,453948974609375;0,11301040649414062;2,0678043365478516
8;339,6568298339844;0,14591217041015625;26,306867599487305;7,687807083129883;0,1010894775390625;0,453948974609375;0,07390975952148438;13,982295989990234
9;229,8569679260254;0,08416175842285156;9,424924850463867;8,140087127685547;0,1380443572998047;0,48279762268066406;0,08988380432128906;8,059024810791016
Mean;270,29985851711695;0,11958016289605035;20,547575420803494;7,930941051907009;0,11875894334581164;0,5190107557508681;0,11836157904730903;6,770504845513238
Std.Dev.;5442,070653010505;0,0025164090290257456;106,32437092653286;0,04261391669713725;0,0007977461544574054;0,008680892537041126;0,007306224980300298;14,386669971108745
Min;159,27720069885254;0,06103515625;6,857395172119141;7,687807083129883;0,07772445678710938;0,453948974609375;0,06604194641113281;1,911163330078125
Max;359,50422286987305;0,2200603485107422;33,10513496398926;8,324146270751953;0,16307830810546875;0,7541179656982422;0,3540515899658203;13,982295989990234
