Scissor
Right

-0,0991217
29,90078
0,9501802
-0,2155615
-0,2040367
-0,0951843
0,177
-2,47323
-14,59329
1,174506
5,878318
5,086376
58,6926
2,398287
70,63853

-3,126516
30,21946
0,9437068
-0,223837
-0,2028579
-0,1347708
0,171
-7,099005
-17,70634
0,7652425
10,33828
4,741455
55,80259
2,030047
70,98335

-2,095822
29,19747
0,9439067
-0,2320297
-0,1960187
-0,1295341
0,176
-4,82356
-17,78014
-0,8625306
6,749271
4,206255
56,82137
2,176896
70,60399

-3,113281
30,47855
0,9442404
-0,2145302
-0,2066146
-0,1403474
0,176
-6,643618
-14,8466
2,024776
8,641063
5,136223
57,88874
2,97113
71,56758

-3,662403
30,58878
0,9478961
-0,2019388
-0,2017527
-0,1414549
0,193
-4,012481
-14,00716
1,760699
12,11325
4,257535
53,5295
2,137591
68,71249

-7,455442
31,12066
0,9375737
-0,2223071
-0,2049952
-0,1717908
0,157
-2,575159
-28,63746
9,194025
-2,009936
6,460901
51,50026
1,92531
70,14041

-2,453004
29,85099
0,9442848
-0,2340318
-0,1946044
-0,1252378
0,185
-3,128063
-12,6045
1,800119
14,54877
3,904077
56,82973
1,845726
69,99534

0,6554637
27,57182
0,9397528
-0,2699705
-0,1883346
-0,09225366
0,159
-4,061182
-19,77317
1,74013
9,883981
3,685207
52,98874
2,439769
68,35031

10,84993
27,03232
0,9409609
-0,2547269
-0,1863185
-0,1224431
0,385
-4,38456
-17,49137
0,7786496
8,429756
2,142977
53,97234
1,388735
65,66165

16,55854
24,91696
0,9462917
-0,2415377
-0,1772328
-0,1215734
0,476
1,025594
-15,34541
2,438738
11,89495
3,590268
51,91857
1,884917
65,98331

