Paper
Right

-1,028116
-1,49479
0,9984644
-0,03658194
-0,00135538
-0,04157976
0
0,2577737
11,20218
0,4487979
11,87077
0,1316084
9,635031
-0,1200346
7,859721
0,9963665
-0,04320335
-0,0724844
-0,01154983

-8,458346
2,723039
0,9992598
-0,02481207
0,00698337
-0,02855631
0,087
-6,567013
12,03756
-0,05529043
10,92459
-1,271737
10,83641
-1,460699
7,542818
0,9956038
-0,02967056
-0,08814059
-0,011141

-5,02186
3,430126
0,9970348
-0,04131082
0,028992
-0,05809115
0,181
0,1014135
10,67615
-0,4363074
9,713411
-0,6125492
13,36481
-0,5871671
4,186431
0,9945372
-0,03128343
-0,09953231
0,00322829

-5,319913
3,187422
0,9996877
-0,01581817
0,01204706
-0,01513989
0,122
-0,11293
12,87797
-0,6260137
12,58244
-1,343758
12,82039
-1,406955
8,264343
0,9926915
-0,05528659
-0,1070563
-0,00679291

-4,237939
5,439604
0,9990488
-0,04189521
0,01021823
-0,00647484
0,172
-0,0244653
11,86452
-0,0571239
13,21092
-1,100652
13,98292
-1,335794
8,407526
0,9919252
-0,06189924
-0,1105954
-0,00464026

-3,860188
4,974992
0,9976385
-0,05391968
0,02122695
-0,03687192
0,198
-1,839023
14,38645
0,2091296
15,61264
-1,278899
16,13398
-1,580218
12,20652
0,9937211
-0,05127333
-0,09933318
-0,00472124

-5,93802
2,7726
0,9986157
-0,03397307
0,01596257
-0,03684741
0,117
-0,2326782
14,05127
-0,1854091
15,2648
-0,4551577
15,43749
-0,6166745
13,05393
0,9941528
-0,06323906
-0,08751027
-0,00173996

-6,807197
4,48477
0,99762
-0,06271912
0,00635218
-0,02793287
0,119
-0,3841682
13,91325
-0,05402992
16,43753
-0,2728998
17,02246
-0,4688514
13,30924
0,9953649
-0,06663688
-0,06769188
0,01504035

-10,99815
2,158046
0,9980637
-0,05920797
-0,00982682
-0,01632773
0
-0,2819525
15,21186
0,00991217
18,16219
0,05964491
19,40012
-0,6062467
15,87219
0,9970502
-0,05731719
-0,05103552
0,00097552

-12,4769
2,510357
0,9973084
-0,05988523
-0,0056233
-0,04193024
0,013
-0,6648602
16,56891
-0,2460854
18,96702
-0,2958181
18,50734
-0,6937373
14,67345
0,9972239
-0,07388852
-0,00909927
0,00156311

