Lightning
Right

17,65163
16,3564
0,9816285
-0,1786239
-0,02058407
-0,06383777
0,705
-4,726959
131,5609
-2,352565
136,2474
-1,930581
134,8778
-1,883599
50,79706
0,7215837
0,1059799
-0,00330327
-0,6841596

-17,09076
4,033737
0,9706809
-0,2065721
-0,101906
-0,06871535
0
-4,791875
132,5148
-4,037863
137,7204
-1,766601
137,4098
-2,950446
52,50895
0,7057768
0,06274651
0,03060842
-0,704986

9,163772
8,427121
0,9610138
-0,2362022
0,04144436
-0,137635
0,696
-4,79262
134,3718
-3,885456
140,3163
-2,02764
134,3396
-2,579227
41,86855
0,689626
0,1038824
0,02598149
-0,7162049

19,76269
1,536673
0,8806692
-0,4127617
-0,1214563
-0,1982374
0,793
-5,231277
132,3054
-2,988662
138,8679
-1,918033
139,5425
-0,511193
59,44363
0,7089615
0,03231615
0,00204297
-0,7045034

-0,009453804
15,33791
0,9037109
-0,3718804
-0,06728955
-0,2012054
0,403
-4,917525
134,6954
-3,315363
138,2989
-2,010165
134,4595
-1,175881
39,14923
0,6670581
0,02470193
0,0746865
-0,740841

-3,821686
7,466614
0,9093069
-0,3483915
-0,05592874
-0,2205815
0,258
-4,906065
133,9938
-3,140324
137,9505
-1,950119
135,9216
-1,756058
41,77143
0,6544732
0,01043285
0,05499686
-0,7540103

15,81673
8,825326
0,9252511
-0,3229247
-0,0563615
-0,1909277
0,817
-4,770275
130,9664
-2,135471
136,2377
-1,796796
135,8857
-2,157301
49,64278
0,6767528
0,03648217
0,03925894
-0,7342571

6,760501
5,007078
0,9192706
-0,3298607
-0,05996646
-0,2062462
0,503
-4,59048
133,0154
-2,703673
137,5569
-1,921529
136,2718
-1,262971
47,09083
0,6472228
0,07387038
0,03108701
-0,7580763

8,577464
9,077142
0,9414244
-0,2810284
-0,09657983
-0,1594222
0,329
-4,650183
134,7906
-2,162056
135,4829
-1,902334
135,6971
-2,101151
48,40846
0,6605681
0,1122352
-0,00179162
-0,7423273

2,528176
1,187742
0,9445078
-0,3005821
0,00213292
-0,1324795
0,254
-4,785057
133,1555
-2,66815
136,2009
-2,043798
136,5122
-1,765054
55,44209
0,669246
0,1345524
-0,01462281
-0,7306105

