Woman
Right

40,77918
9,970613
0,8401003
-0,5015554
-0,1904268
0,08007092
0,685
-3,488568
69,41401
-1,376015
77,95016
2,404475
159,2926
1,86366
154,7342
0,9867033
0,1342147
0,08603452
0,03164232

48,0719
14,46644
0,822799
-0,5003914
-0,2418635
0,1187954
0,75
-4,505167
75,38079
-0,2139997
80,88657
0,9350671
155,7326
1,096298
156,2195
0,9917389
0,07842901
0,1007293
0,01251002

43,61063
13,13511
0,8440088
-0,4984503
-0,1950253
0,03408351
0,941
-4,193535
73,2942
-1,843377
99,09895
0,4600851
160,6283
0,7838636
158,5504
0,9759719
0,2014122
0,07412157
-0,03765721

35,89512
8,682946
0,838973
-0,5000216
-0,2014481
0,07430614
0,595
-3,885227
65,76031
-1,57105
75,79911
1,773763
156,3109
1,3488
149,7746
0,9689366
0,2361671
0,0731502
-0,00601734

39,94495
14,19102
0,8320699
-0,5016093
-0,2287966
0,0608272
0,694
-3,896629
81,57246
-0,1170553
105,5994
1,3488
155,942
1,001645
155,4647
0,9848534
0,05524006
0,1631372
0,01996163

45,39298
13,42091
0,8163891
-0,4586451
-0,3039293
0,1754437
0,42
-4,184941
84,39542
-0,6809031
110,1967
1,859936
152,9628
1,542804
153,2494
0,9864462
0,1094318
0,1201725
-0,0225219

33,34883
6,603454
0,8337025
-0,4968495
-0,2232326
0,09081805
0,389
-4,797891
81,05096
0,009969465
110,1425
1,562456
151,4119
1,442192
151,4277
0,9871326
0,121411
0,1013609
-0,02354853

33,81276
13,03811
0,813274
-0,5000558
-0,2647191
0,1358439
0,248
-4,334311
81,32437
-1,422998
111,9086
1,808026
163,4077
1,62021
160,3353
0,9916162
-0,07926507
0,09297869
-0,04206454

39,84532
12,8574
0,8276755
-0,4995411
-0,2410962
0,08535065
0,622
-4,32692
99,68773
-0,05964491
120,1538
1,592078
160,3286
1,485221
159,7248
0,9878618
-0,1120208
0,1059846
-0,01864882

33,7361
9,565702
0,8413687
-0,4977674
-0,2088526
0,02659115
0,638
-5,239356
87,59573
-1,156057
115,8561
1,782586
163,1858
1,519198
161,3269
0,9922189
-0,08969843
0,07010676
-0,0504074

