Repetition;Support Vector Machine;Decision Tree;Random Forest;k-Nearest-Neighbor;Logistic Regression;Gaussian Naive Bayes;Perceptron;Feed-forward Neural Network
1;1,0;0,9799498746867168;1,0;0,9799498746867168;1,0;1,0;1,0;1,0
2;1,0;1,0;1,0;0,9799498746867168;0,9595959595959596;1,0;0,9386189258312021;1,0
3;1,0;0,9799498746867168;1,0;1,0;1,0;1,0;0,8766531713900134;1,0
4;0,9208462332301341;0,9208462332301341;0,9208462332301341;0,9208462332301341;0,9208462332301341;0,9208462332301341;0,8996265172735761;0,9208462332301341
5;0,9799498746867168;1,0;0,9799498746867168;0,9595959595959596;0,9587301587301589;0,9799498746867168;0,9370002546473134;0,9799498746867168
6;1,0;1,0;1,0;0,9595959595959596;1,0;1,0;1,0;1,0
7;0,5627705627705627;0,5355849516840229;0,5771561771561771;0,5627705627705627;0,6576555023923446;0,5879526355996945;0,6920999468367889;0,6576555023923446
8;0,9799498746867168;0,9196324143692566;0,9595959595959596;0,9799498746867168;1,0;0,9595959595959596;0,7676944199964795;0,9166666666666665
9;1,0;0,9799498746867168;0,9598997493734336;1,0;1,0;0,9799498746867168;1,0;0,9799498746867168
10;0,9799498746867168;0,9587301587301589;0,9799498746867168;0,9595959595959596;1,0;1,0;1,0;1,0
11;0,9799498746867168;0,9395458342826766;0,9799498746867168;0,9799498746867168;0,9799498746867168;0,9799498746867168;0,9799498746867168;0,9799498746867168
12;1,0;1,0;1,0;1,0;1,0;0,9595959595959596;1,0;1,0
13;0,9607655502392345;0,9799498746867168;1,0;0,9799498746867168;0,9799498746867168;0,9166666666666665;0,6926406926406927;0,8982148854271617
14;1,0;0,9799498746867168;1,0;1,0;1,0;1,0;0,9595959595959596;1,0
15;0,9127705627705628;0,9595959595959596;0,9595959595959596;0,9370002546473134;0,9799498746867168;0,9361344537815127;1,0;0,9595959595959596
16;1,0;0,9595959595959596;0,9595959595959596;1,0;1,0;1,0;1,0;1,0
17;0,9191919191919191;0,9799498746867168;0,9595959595959596;0,8078144078144079;0,9799498746867168;0,9607655502392345;1,0;0,9799498746867168
18;1,0;0,9598997493734336;0,9799498746867168;0,9411645054665649;0,9799498746867168;0,9395458342826766;0,8681318681318682;0,9595959595959596
19;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0
20;1,0;0,9386189258312021;1,0;1,0;1,0;1,0;1,0;1,0
21;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0
22;0,9799498746867168;0,9799498746867168;0,9799498746867168;0,9799498746867168;0,9799498746867168;0,9799498746867168;0,9799498746867168;0,9799498746867168
23;1,0;0,9799498746867168;1,0;1,0;1,0;1,0;0,9595959595959596;1,0
24;0,8681318681318682;0,8404558404558403;1,0;0,8681318681318682;0,9799498746867168;1,0;0,9799498746867168;0,9386189258312021
25;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,9799498746867168
26;1,0;1,0;1,0;0,8933333333333333;1,0;1,0;1,0;1,0
27;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0
28;0,9595959595959596;0,9799498746867168;0,8966165413533834;0,9395458342826762;0,9598997493734336;0,9599498746867168;0,8443391086411681;0,9185688005179189
29;1,0;0,9799498746867168;1,0;0,9386189258312021;1,0;1,0;1,0;1,0
30;1,0;0,9799498746867168;1,0;1,0;0,9599498746867168;1,0;0,8212454212454212;0,9386189258312021
Mean;0,9667940676454608;0,957065154956751;0,9697550637643517;0,9522571017472081;0,9758775533605256;0,9686950888808474;0,9399030623295531;0,966269370240295
Std.Dev.;0,006702195742261191;0,007232618134985719;0,005948522848180365;0,007230602791133517;0,0038456694157582767;0,005644758057881961;0,00819861347151399;0,00421601324010973
Min;0,5627705627705627;0,5355849516840229;0,5771561771561771;0,5627705627705627;0,6576555023923446;0,5879526355996945;0,6920999468367889;0,6576555023923446
Max;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0
